name,link
Familial adenomatous polyposis,https://www.mayoclinic.org/diseases-conditions/familial-adenomatous-polyposis/symptoms-causes/syc-20372443
Familial hypercholesterolemia,https://www.mayoclinic.org/diseases-conditions/familial-hypercholesterolemia/symptoms-causes/syc-20353755
Familial Mediterranean fever,https://www.mayoclinic.org/diseases-conditions/familial-mediterranean-fever/symptoms-causes/syc-20372470
"Familial paroxysmal peritonitis, also known as
Familial Mediterranean fever",https://www.mayoclinic.org/diseases-conditions/familial-mediterranean-fever/symptoms-causes/syc-20372470
"FAP, also known as
Familial adenomatous polyposis",https://www.mayoclinic.org/diseases-conditions/familial-adenomatous-polyposis/symptoms-causes/syc-20372443
Farsightedness,https://www.mayoclinic.org/diseases-conditions/farsightedness/symptoms-causes/syc-20372495
Febrile seizure,https://www.mayoclinic.org/diseases-conditions/febrile-seizure/symptoms-causes/syc-20372522
Fecal incontinence,https://www.mayoclinic.org/diseases-conditions/fecal-incontinence/symptoms-causes/syc-20351397
Female infertility,https://www.mayoclinic.org/diseases-conditions/female-infertility/symptoms-causes/syc-20354308
Female sexual dysfunction,https://www.mayoclinic.org/diseases-conditions/female-sexual-dysfunction/symptoms-causes/syc-20372549
Fetal alcohol syndrome,https://www.mayoclinic.org/diseases-conditions/fetal-alcohol-syndrome/symptoms-causes/syc-20352901
Fetal macrosomia,https://www.mayoclinic.org/diseases-conditions/fetal-macrosomia/symptoms-causes/syc-20372579
Fever,https://www.mayoclinic.org/diseases-conditions/fever/symptoms-causes/syc-20352759
"Fever blister, also known as
Cold sore",https://www.mayoclinic.org/diseases-conditions/cold-sore/symptoms-causes/syc-20371017
"Fever, valley, also known as
Valley fever",https://www.mayoclinic.org/diseases-conditions/valley-fever/symptoms-causes/syc-20378761
"Fevers, viral hemorrhagic, also known as
Viral hemorrhagic fevers",https://www.mayoclinic.org/diseases-conditions/viral-hemorrhagic-fevers/symptoms-causes/syc-20351260
"FH, also known as
Familial hypercholesterolemia",https://www.mayoclinic.org/diseases-conditions/familial-hypercholesterolemia/symptoms-causes/syc-20353755
Fibroadenoma,https://www.mayoclinic.org/diseases-conditions/fibroadenoma/symptoms-causes/syc-20352752
Fibrocystic breasts,https://www.mayoclinic.org/diseases-conditions/fibrocystic-breasts/symptoms-causes/syc-20350438
"Fibroids, uterine, also known as
Uterine fibroids",https://www.mayoclinic.org/diseases-conditions/uterine-fibroids/symptoms-causes/syc-20354288
Fibromuscular dysplasia,https://www.mayoclinic.org/diseases-conditions/fibromuscular-dysplasia/symptoms-causes/syc-20352144
Fibromyalgia,https://www.mayoclinic.org/diseases-conditions/fibromyalgia/symptoms-causes/syc-20354780
"Fibrosis, cystic, also known as
Cystic fibrosis",https://www.mayoclinic.org/diseases-conditions/cystic-fibrosis/symptoms-causes/syc-20353700
"Fibrosis, interstitial pulmonary, also known as
Interstitial lung disease",https://www.mayoclinic.org/diseases-conditions/interstitial-lung-disease/symptoms-causes/syc-20353108
"Fibrosis, pulmonary, also known as
Pulmonary fibrosis",https://www.mayoclinic.org/diseases-conditions/pulmonary-fibrosis/symptoms-causes/syc-20353690
"Fifth disease, also known as
Parvovirus infection",https://www.mayoclinic.org/diseases-conditions/parvovirus-infection/symptoms-causes/syc-20376085
"Filoviruses, also known as
Viral hemorrhagic fevers",https://www.mayoclinic.org/diseases-conditions/viral-hemorrhagic-fevers/symptoms-causes/syc-20351260
"Fistula, arteriovenous, also known as
Arteriovenous fistula",https://www.mayoclinic.org/diseases-conditions/arteriovenous-fistula/symptoms-causes/syc-20369567
Flatfeet,https://www.mayoclinic.org/diseases-conditions/flatfeet/symptoms-causes/syc-20372604
"Flaviviruses, also known as
Viral hemorrhagic fevers",https://www.mayoclinic.org/diseases-conditions/viral-hemorrhagic-fevers/symptoms-causes/syc-20351260
"Floaters, also known as
Eye floaters",https://www.mayoclinic.org/diseases-conditions/eye-floaters/symptoms-causes/syc-20372346
Floor of the mouth cancer,https://www.mayoclinic.org/diseases-conditions/floor-mouth-cancer/symptoms-causes/syc-20354179
"Floppy valve syndrome, also known as
Mitral valve prolapse",https://www.mayoclinic.org/diseases-conditions/mitral-valve-prolapse/symptoms-causes/syc-20355446
"Flu, also known as
Influenza (flu)",https://www.mayoclinic.org/diseases-conditions/flu/symptoms-causes/syc-20351719
"Flu, avian, also known as
Bird flu (avian influenza)",https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20368455
"Flu, bird, also known as
Bird flu (avian influenza)",https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20368455
"Flu, swine, also known as
H1N1 flu (swine flu)",https://www.mayoclinic.org/diseases-conditions/swine-flu/symptoms-causes/syc-20378103
"Fluid around the heart, also known as
Pericardial effusion",https://www.mayoclinic.org/diseases-conditions/pericardial-effusion/symptoms-causes/syc-20353720
Focal segmental glomerulosclerosis (FSGS),https://www.mayoclinic.org/diseases-conditions/fsgs/symptoms-causes/syc-20354693
"Folate deficiency anemia, also known as
Vitamin deficiency anemia",https://www.mayoclinic.org/diseases-conditions/vitamin-deficiency-anemia/symptoms-causes/syc-20355025
Folliculitis,https://www.mayoclinic.org/diseases-conditions/folliculitis/symptoms-causes/syc-20361634
Food allergy,https://www.mayoclinic.org/diseases-conditions/food-allergy/symptoms-causes/syc-20355095
"Food allergy, egg, also known as
Egg allergy",https://www.mayoclinic.org/diseases-conditions/egg-allergy/symptoms-causes/syc-20372115
"Food allergy, milk, also known as
Milk allergy",https://www.mayoclinic.org/diseases-conditions/milk-allergy/symptoms-causes/syc-20375101
Food poisoning,https://www.mayoclinic.org/diseases-conditions/food-poisoning/symptoms-causes/syc-20356230
"Food-borne illness, also known as
Food poisoning",https://www.mayoclinic.org/diseases-conditions/food-poisoning/symptoms-causes/syc-20356230
Foot drop,https://www.mayoclinic.org/diseases-conditions/foot-drop/symptoms-causes/syc-20372628
"Foot fracture, also known as
Broken foot",https://www.mayoclinic.org/diseases-conditions/broken-foot/symptoms-causes/syc-20355492
"Foramen ovale, also known as
Patent foramen ovale",https://www.mayoclinic.org/diseases-conditions/patent-foramen-ovale/symptoms-causes/syc-20353487
"Fracture, arm, also known as
Broken arm",https://www.mayoclinic.org/diseases-conditions/broken-arm/symptoms-causes/syc-20353260
"Fracture, greenstick, also known as
Greenstick fractures",https://www.mayoclinic.org/diseases-conditions/greenstick-fractures/symptoms-causes/syc-20351962
"Fracture, growth plate, also known as
Growth plate fractures",https://www.mayoclinic.org/diseases-conditions/growth-plate-fractures/symptoms-causes/syc-20351979
"Fracture, hip, also known as
Hip fracture",https://www.mayoclinic.org/diseases-conditions/hip-fracture/symptoms-causes/syc-20373468
"Fracture, incomplete, also known as
Greenstick fractures",https://www.mayoclinic.org/diseases-conditions/greenstick-fractures/symptoms-causes/syc-20351962
"Fracture, leg, also known as
Broken leg",https://www.mayoclinic.org/diseases-conditions/broken-leg/symptoms-causes/syc-20370412
"Fracture, stress, also known as
Stress fractures",https://www.mayoclinic.org/diseases-conditions/stress-fractures/symptoms-causes/syc-20354057
"Fractured nose, also known as
Broken nose",https://www.mayoclinic.org/diseases-conditions/broken-nose/symptoms-causes/syc-20370439
"Fractured rib, also known as
Broken ribs",https://www.mayoclinic.org/diseases-conditions/broken-ribs/symptoms-causes/syc-20350763
"Frontal lobe epilepsy, also known as
Frontal lobe seizures",https://www.mayoclinic.org/diseases-conditions/frontal-lobe-seizures/symptoms-causes/syc-20353958
Frontal lobe seizures,https://www.mayoclinic.org/diseases-conditions/frontal-lobe-seizures/symptoms-causes/syc-20353958
Frontotemporal dementia,https://www.mayoclinic.org/diseases-conditions/frontotemporal-dementia/symptoms-causes/syc-20354737
"Frontotemporal lobar degeneration, also known as
Frontotemporal dementia",https://www.mayoclinic.org/diseases-conditions/frontotemporal-dementia/symptoms-causes/syc-20354737
Frostbite,https://www.mayoclinic.org/diseases-conditions/frostbite/symptoms-causes/syc-20372656
Frozen shoulder,https://www.mayoclinic.org/diseases-conditions/frozen-shoulder/symptoms-causes/syc-20372684
"FSGS, also known as
Focal segmental glomerulosclerosis (FSGS)",https://www.mayoclinic.org/diseases-conditions/fsgs/symptoms-causes/syc-20354693
Fuchs' dystrophy,https://www.mayoclinic.org/diseases-conditions/fuchs-dystrophy/symptoms-causes/syc-20352727
Functional dyspepsia,https://www.mayoclinic.org/diseases-conditions/functional-dyspepsia/symptoms-causes/syc-20375709
Functional neurologic disorder/conversion disorder,https://www.mayoclinic.org/diseases-conditions/conversion-disorder/symptoms-causes/syc-20355197
"Fungal infection, nail, also known as
Nail fungus",https://www.mayoclinic.org/diseases-conditions/nail-fungus/symptoms-causes/syc-20353294
"Funnel chest, also known as
Pectus excavatum",https://www.mayoclinic.org/diseases-conditions/pectus-excavatum/symptoms-causes/syc-20355483
"GAD, also known as
Generalized anxiety disorder",https://www.mayoclinic.org/diseases-conditions/generalized-anxiety-disorder/symptoms-causes/syc-20360803
Galactorrhea,https://www.mayoclinic.org/diseases-conditions/galactorrhea/symptoms-causes/syc-20350431
Gallbladder cancer,https://www.mayoclinic.org/diseases-conditions/gallbladder-cancer/symptoms-causes/syc-20353370
"Gallbladder inflammation, also known as
Cholecystitis",https://www.mayoclinic.org/diseases-conditions/cholecystitis/symptoms-causes/syc-20364867
Gallstones,https://www.mayoclinic.org/diseases-conditions/gallstones/symptoms-causes/syc-20354214
"Gambling, compulsive, also known as
Compulsive gambling",https://www.mayoclinic.org/diseases-conditions/compulsive-gambling/symptoms-causes/syc-20355178
Ganglion cyst,https://www.mayoclinic.org/diseases-conditions/ganglion-cyst/symptoms-causes/syc-20351156
Gangrene,https://www.mayoclinic.org/diseases-conditions/gangrene/symptoms-causes/syc-20352567
Gas and gas pains,https://www.mayoclinic.org/diseases-conditions/gas-and-gas-pains/symptoms-causes/syc-20372709
"Gastric cancer, also known as
Stomach cancer",https://www.mayoclinic.org/diseases-conditions/stomach-cancer/symptoms-causes/syc-20352438
"Gastric emptying, delayed, also known as
Gastroparesis",https://www.mayoclinic.org/diseases-conditions/gastroparesis/symptoms-causes/syc-20355787
"Gastric emptying, rapid, also known as
Dumping syndrome",https://www.mayoclinic.org/diseases-conditions/dumping-syndrome/symptoms-causes/syc-20371915
Gastritis,https://www.mayoclinic.org/diseases-conditions/gastritis/symptoms-causes/syc-20355807
"Gastroenteritis, viral, also known as
Viral gastroenteritis (stomach flu)",https://www.mayoclinic.org/diseases-conditions/viral-gastroenteritis/symptoms-causes/syc-20378847
"Gastroesophageal reflux disease, also known as
Gastroesophageal reflux disease (GERD)",https://www.mayoclinic.org/diseases-conditions/gerd/symptoms-causes/syc-20361940
Gastroesophageal reflux disease (GERD),https://www.mayoclinic.org/diseases-conditions/gerd/symptoms-causes/syc-20361940
Gastrointestinal bleeding,https://www.mayoclinic.org/diseases-conditions/gastrointestinal-bleeding/symptoms-causes/syc-20372729
Gastrointestinal stromal tumor (GIST),https://www.mayoclinic.org/diseases-conditions/gastrointestinal-stromal-tumors/cdc-20387715
Gastroparesis,https://www.mayoclinic.org/diseases-conditions/gastroparesis/symptoms-causes/syc-20355787
Gaucher disease,https://www.mayoclinic.org/diseases-conditions/gauchers-disease/symptoms-causes/syc-20355546
Gender dysphoria,https://www.mayoclinic.org/diseases-conditions/gender-dysphoria/symptoms-causes/syc-20475255
"Gender identity disorder, also known as
Gender dysphoria",https://www.mayoclinic.org/diseases-conditions/gender-dysphoria/symptoms-causes/syc-20475255
Generalized anxiety disorder,https://www.mayoclinic.org/diseases-conditions/generalized-anxiety-disorder/symptoms-causes/syc-20360803
Genital herpes,https://www.mayoclinic.org/diseases-conditions/genital-herpes/symptoms-causes/syc-20356161
Genital warts,https://www.mayoclinic.org/diseases-conditions/genital-warts/symptoms-causes/syc-20355234
Geographic tongue,https://www.mayoclinic.org/diseases-conditions/geographic-tongue/symptoms-causes/syc-20354396
Germ cell tumors,https://www.mayoclinic.org/diseases-conditions/germ-cell-tumors/symptoms-causes/syc-20352493
"German measles, also known as
Rubella",https://www.mayoclinic.org/diseases-conditions/rubella/symptoms-causes/syc-20377310
Gestational diabetes,https://www.mayoclinic.org/diseases-conditions/gestational-diabetes/symptoms-causes/syc-20355339
Giant cell arteritis,https://www.mayoclinic.org/diseases-conditions/giant-cell-arteritis/symptoms-causes/syc-20372758
"Giant lymph node hyperplasia, also known as
Castleman disease",https://www.mayoclinic.org/diseases-conditions/castleman-disease/symptoms-causes/syc-20370735
Giardia infection (giardiasis),https://www.mayoclinic.org/diseases-conditions/giardia-infection/symptoms-causes/syc-20372786
Gilbert syndrome,https://www.mayoclinic.org/diseases-conditions/gilberts-syndrome/symptoms-causes/syc-20372811
Gingivitis,https://www.mayoclinic.org/diseases-conditions/gingivitis/symptoms-causes/syc-20354453
Glaucoma,https://www.mayoclinic.org/diseases-conditions/glaucoma/symptoms-causes/syc-20372839
Glioblastoma,https://www.mayoclinic.org/diseases-conditions/glioblastoma/cdc-20350148
Glioma,https://www.mayoclinic.org/diseases-conditions/glioma/symptoms-causes/syc-20350251
Glomerulonephritis,https://www.mayoclinic.org/diseases-conditions/glomerulonephritis/symptoms-causes/syc-20355705
"Glossodynia, also known as
Burning mouth syndrome",https://www.mayoclinic.org/diseases-conditions/burning-mouth-syndrome/symptoms-causes/syc-20350911
"Glucocerebrosidase deficiency, also known as
Gaucher disease",https://www.mayoclinic.org/diseases-conditions/gauchers-disease/symptoms-causes/syc-20355546
"Gluten-sensitive enteropathy, also known as
Celiac disease",https://www.mayoclinic.org/diseases-conditions/celiac-disease/symptoms-causes/syc-20352220
Goiter,https://www.mayoclinic.org/diseases-conditions/goiter/symptoms-causes/syc-20351829
Golfer's elbow,https://www.mayoclinic.org/diseases-conditions/golfers-elbow/symptoms-causes/syc-20372868
Gonorrhea,https://www.mayoclinic.org/diseases-conditions/gonorrhea/symptoms-causes/syc-20351774
Gout,https://www.mayoclinic.org/diseases-conditions/gout/symptoms-causes/syc-20372897
Grand mal seizure,https://www.mayoclinic.org/diseases-conditions/grand-mal-seizure/symptoms-causes/syc-20363458
Granuloma annulare,https://www.mayoclinic.org/diseases-conditions/granuloma-annulare/symptoms-causes/syc-20351319
Granulomatosis with polyangiitis,https://www.mayoclinic.org/diseases-conditions/granulomatosis-with-polyangiitis/symptoms-causes/syc-20351088
Graves' disease,https://www.mayoclinic.org/diseases-conditions/graves-disease/symptoms-causes/syc-20356240
Greenstick fractures,https://www.mayoclinic.org/diseases-conditions/greenstick-fractures/symptoms-causes/syc-20351962
"Grief, also known as
Complicated grief",https://www.mayoclinic.org/diseases-conditions/complicated-grief/symptoms-causes/syc-20360374
"Gross hematuria, also known as
Blood in urine (hematuria)",https://www.mayoclinic.org/diseases-conditions/blood-in-urine/symptoms-causes/syc-20353432
Group B strep disease,https://www.mayoclinic.org/diseases-conditions/group-b-strep/symptoms-causes/syc-20351729
Growing pains,https://www.mayoclinic.org/diseases-conditions/growing-pains/symptoms-causes/syc-20354349
